x;y;z;E;n;objname;pgc;al2000;de2000;r
-18;0;20;1;0;PGC2288897;2288897;12,0885555;46,8898217;619195,063947085
-37;0;13;1;0;SDSSJ120519.18+194342.4;4310171;12,0886628;19,7284151;891829,956392234
-31;0;20;1;1;PGC2021197;2021197;12,0891043;33,0300009;849322,856501194
-18;0;24;1;1;2MASXJ12052135+5346389;3476449;12,089279;53,7774072;694318,690898834
-25;0;18;1;1;PGC2067479;2067479;12,0893507;35,6266449;715503,324227909
-24;0;19;1;1;SDSSJ120523.00+381418.1;4102311;12,0897244;38,2384068;694186,558147703
-22;0;21;1;0;PGC2214904;2214904;12,08981;43,1854406;703755,343785925
-27;0;13;1;1;PGC1784831;1784831;12,0899016;26,6778542;686259,209317129
-18;0;25;1;1;SDSSJ120523.72+541609.9;3476452;12,0899189;54,2693718;700092,82080746
-30;0;26;1;1;SDSSJ120523.77+410358.1;4102315;12,089942;41,0661855;923076,06457114
-34;0;26;1;1;SDSSJ120523.91+372632.5;4102316;12,0899793;37,4423483;966319,14591097
-14;0;27;1;1;2MASXJ12052402+6152311;3383867;12,0900196;61,8753431;694391,506727331
-36;0;16;1;0;PGC1703686;1703686;12,0901666;24,2772746;890074,586887349
-15;0;28;1;1;SDSSJ120524.72+604129.4;3410023;12,0901975;60,6915086;728952,40880173
-30;0;17;1;1;PGC1876618;1876618;12,0904317;29,7440768;781243,454400475
-26;0;32;1;1;2MASXJ12052573+5106108;3411551;12,0904781;51,1031034;938868,793154047
-28;0;18;1;1;PGC2016941;2016941;12,0906969;32,9092368;754044,801678
-13;0;34;1;1;PGC2713509;2713509;12,0907805;68,1808853;837830,73116717
-26;0;10;1;1;SDSSJ120526.93+210853.9;4310279;12,0908089;21,1483671;628376,735032087
-25;0;29;1;1;SDSSJ120526.98+483844.4;3547871;12,0908273;48,6456703;880306,099213174
-23;0;29;1;1;PGC2407090;2407090;12,0909133;52,1148181;845450,261228255
-25;0;17;1;1;PGC2061500;2061500;12,0909916;35,2387774;696060,436739742
-27;0;13;1;1;PGC1783351;1783351;12,0912331;26,6371556;694087,546704251
-24;0;32;1;1;SDSSJ120528.50+524858.6;3401606;12,0912537;52,8162783;915709,80566194
-25;0;12;1;0;PGC1735110;1735110;12,0913017;25,3992279;634227,725590752
-38;0;11;1;0;PGC1500397;1500397;12,0913964;16,0875332;909383,060735224
-28;0;12;1;1;PGC1700260;1700260;12,0914548;24,1225145;695883,579792542
-14;0;27;1;1;SDSSJ120529.74+615247.6;3383616;12,0915956;61,8799353;709796,308331423
-39;0;14;1;1;PGC1604201;1604201;12,0917803;19,7522264;942636,924100156
-25;0;17;1;1;SDSSJ120530.59+340131.3;4102333;12,091835;34,0253739;694187,660884059
-23;0;32;1;0;SDSSJ120531.34+542150.5;3506059;12,0920355;54,3640791;894205,67780145
-40;0;17;1;0;PGC1678260;1678260;12,0922039;22,9153796;999572,196099014
-25;0;29;1;1;PGC2353019;2353019;12,0923613;49,7748422;878423,873336464
-37;0;13;1;0;PGC1602911;1602911;12,0925046;19,7170567;890008,499664785
-27;0;13;1;1;PGC1781603;1781603;12,092572;26,5856897;682590,951969983
-23;0;29;1;1;PGC2384795;2384795;12,0926164;50,9116903;853231,89270125
-19;0;25;1;0;SDSSJ120533.44+525432.4;3401610;12,09262;52,9090071;723184,061481903
-38;0;13;1;0;PGC1603091;1603091;12,0926738;19,7219611;920901,51946515
-37;0;13;1;0;PGC1604645;1604645;12,0927541;19,7637346;899641,545386707
-22;0;32;1;1;PGC2484692;2484692;12,0929855;54,9232712;890304,434897575
-25;0;8;1;1;SDSSJ120535.66+175853.6;5087834;12,0932389;17,9815723;613022,953857135
-26;0;14;1;0;SDSSJ120535.72+283228.8;4310398;12,0932673;28,5414415;666951,860926428
-34;0;25;1;0;SDSSJ120535.87+364855.8;4102347;12,0933044;36,8154365;964302,83465752
-37;0;13;1;0;PGC1602082;1602082;12,0933517;19,6931768;887984,905245225
-23;0;21;1;0;PGC2203989;2203989;12,0935244;42,6850122;717476,921687399
-27;0;33;1;0;2MASXJ12053708+5028547;3411579;12,0936468;50,482033;976019,193446701
-13;0;23;1;1;2MASXJ12053789+6025549;3410017;12,0938318;60,4320884;613314,69884658
-18;0;34;1;0;SDSSJ120538.68+621924.6;3383618;12,0940807;62,3234861;878460,794885313
-27;0;25;1;1;PGC2201156;2201156;12,0941556;42,5490772;837396,780220667
-33;0;26;1;0;PGC2101584;2101584;12,0945947;37,4739969;962556,962689443
-23;0;22;1;1;PGC2219841;2219841;12,0946751;43,3995448;736609,893999442
-38;0;13;1;0;PGC038312;38312;12,0946833;19,7814868;919351,265347757
-37;0;13;1;0;PGC1602665;1602665;12,0947864;19,7105615;886060,020858481
-24;0;24;1;1;PGC2243571;2243571;12,0948642;44,4022715;779301,358296562
-20;0;31;1;0;2MASXJ12054156+5701449;3782246;12,0948809;57,0290566;841434,09380334
-20;0;33;1;1;PGC038316;38316;12,0949734;58,0499397;884581,195397659
-27;0;31;1;1;SDSSJ120542.01+482215.2;3547897;12,0950017;48,37092;944983,049789391
-36;0;15;1;1;2MASXJ12054212+2310461;3782252;12,0950311;23,1795179;897696,922150666
-18;0;25;1;1;2MASXJ12054243+5408049;3476468;12,0951216;54,1346656;715643,393246187
-33;0;9;1;1;PGC1509349;1509349;12,0952233;16,460944;784857,399631071
-38;0;13;1;0;SDSSJ120543.18+195335.6;5083661;12,0953286;19,8932449;922851,337551511
-27;0;10;1;0;PGC038313;38313;12,0953296;21,1381641;667137,396080898
-25;0;23;1;1;PGC2215494;2215494;12,0953723;43,2117377;773540,570068251
-18;0;25;1;1;PGC038318;38318;12,095528;53,1841771;711527,154028299
-27;0;30;1;1;PGC2315186;2315186;12,095649;48,3336454;929244,171695748
-14;0;27;1;1;SDSSJ120544.56+615157.5;3383874;12,0957172;61,8659678;692225,733579759
-28;0;12;1;1;PGC1703234;1703234;12,0958534;24,25932;707673,553205034
-37;0;13;1;0;PGC1602461;1602461;12,0958667;19,7044535;888003,54514978
-18;0;25;1;1;PGC038317;38317;12,095889;54,3871982;705950,759014849
-21;0;22;1;1;PGC2283271;2283271;12,0959435;46,5603191;692450,833628794
-32;0;30;1;1;PGC2209806;2209806;12,096211;42,956957;999843,222225305
-38;0;14;1;0;PGC1626773;1626773;12,096403;20,4194683;926848,303874738
-30;0;10;1;0;SDSSJ120547.15+184314.3;4310548;12,0964236;18,7206365;730565,71445797
-28;0;28;1;1;SDSSJ120547.15+451315.3;3547909;12,0964292;45,220929;915578,339295874
-23;0;22;1;1;SDSSJ120547.44+432645.1;3547912;12,0965074;43,4459073;725092,165437993
-27;0;10;1;0;PGC1611512;1611512;12,0967925;19,9594948;665118,746642604
-22;0;31;1;0;PGC2473988;2473988;12,096854;54,584678;876563,293925287
-27;0;30;1;1;PGC2315767;2315767;12,0969123;48,3603875;931218,961385569
-39;-1;14;1;0;SDSSJ120549.24+194525.0;5083750;12,0970124;19,7569651;950435,732512497
-30;0;15;1;1;PGC1790812;1790812;12,0970575;26,8703946;771316,465245233
-28;0;12;1;1;PGC1700118;1700118;12,0965733;24,1157094;707634,474533167
-24;0;13;1;1;PGC1888821;1888821;12,0970234;30,0648448;628716,139880303
-29;0;18;1;0;PGC038348;38348;12,097395;32,8476065;787045,68194799
-33;0;9;1;1;2MASXJ12055094+1633215;3782291;12,0974732;16,5560691;786934,166949715
-38;0;13;1;0;PGC1603871;1603871;12,0976897;19,7437185;919351,840180929
-23;0;16;1;1;PGC2062892;2062892;12,0977994;35,3309008;655635,970567797
-23;0;22;1;1;PGC2223305;2223305;12,0980262;43,545029;723120,086219914
-27;0;18;1;0;PGC083531;83531;12,0981203;33,8274616;752168,086094963
-27;0;12;1;1;PGC038344;38344;12,0981586;23,7732462;674865,569522141
-25;0;19;1;1;PGC2116967;2116967;12,0981694;38,0658748;726926,962764303
-28;0;13;1;0;PGC1708012;1708012;12,0982062;24,4698511;707601,687713106
-23;0;23;1;1;PGC2251278;2251278;12,0982251;44,7557384;748235,523013553
-22;0;26;1;0;PGC2324756;2324756;12,0983069;48,7498252;785116,086110331
-15;0;22;1;1;PGC2498981;2498981;12,0983326;55,35088;623115,266915911
-25;0;29;1;1;SDSSJ120554.07+500058.5;4001855;12,0983506;50,016244;878410,648462003
-36;0;17;1;0;2MASXJ12055472+2602486;3782307;12,0985331;26,0469349;905538,801925967
-25;0;29;1;1;PGC2332021;2332021;12,0987846;49,0445388;886383,862081599
-27;0;16;1;0;PGC1914898;1914898;12,0987891;30,7140777;711387,408827994
-18;0;26;1;0;PGC2477557;2477557;12,0989499;54,7010522;725074,463731055
-39;-1;14;1;0;2MASXJ12055637+1945560;3782323;12,0989892;19,7655885;952496,573727672
-35;0;21;1;1;PGC1925569;1925569;12,0990862;30,9619825;931079,897213135
-25;0;16;1;0;PGC2008691;2008691;12,0991615;32,6990006;688432,783813774
-19;0;18;1;1;PGC2790924;2790924;12,0991775;44,2595641;611300,735600728
-16;0;25;1;0;2MASXJ12055711+5701310;3782326;12,0991992;57,0251959;688554,246053795
-23;0;22;1;1;PGC2209940;2209940;12,0993296;42,9627258;733007,718048736
-37;0;20;1;0;PGC1836502;1836502;12,0994997;28,4642592;950541,883891138
-23;0;22;1;1;SDSSJ120558.36+430705.1;3547932;12,0995461;43,1181145;736550,39237915
-18;0;25;1;1;2MASXJ12055870+5409450;3476482;12,0996507;54,1624325;715630,678074115
-21;0;16;1;1;PGC2096624;2096624;12,099661;37,2657446;613178,490510255
-25;0;20;1;1;PGC2117581;2117581;12,0998032;38,0911088;732688,573417154
-23;0;21;1;0;PGC2220501;2220501;12,1000405;43,4268525;717456,438639451
-23;0;27;1;1;PGC2352153;2352153;12,100041;49,7474369;808457,803425994
-30;0;19;1;1;PGC1994427;1994427;12,1000786;32,3853494;823860,970533535
-25;0;28;1;1;PGC2314325;2314325;12,1001119;48,2914366;872683,688205676
-22;0;32;1;1;SDSSJ120601.23+551620.5;3476486;12,1003441;55,2723665;896059,559032194
-26;0;30;1;1;SDSSJ120601.65+491126.9;3411418;12,1004586;49,1908589;899968,079563455
-25;0;16;1;0;PGC1990656;1990656;12,1004717;32,30437;686269,679947614
-21;0;38;1;1;PGC2601293;2601293;12,1006468;60,3728764;999540,769813693
-27;0;16;1;0;PGC1915643;1915643;12,1008457;30,7320572;721142,167205026
-22;0;32;1;1;2MASXJ12060314+5435270;3476488;12,1008802;54,5908042;888418,833623958
-38;-1;13;1;0;SDSSJ120603.50+193615.0;4310788;12,1009676;19,6042018;928893,491452894
-26;0;16;1;1;PGC1966282;1966282;12,1009749;31,8232921;695977,081704937
-38;-1;12;1;0;SDSSJ120603.70+175535.8;5087667;12,1010295;17,9266255;905424,332583079
-25;0;29;1;1;PGC2326365;2326365;12,1010833;48,8152199;888348,385376484
-23;0;22;1;1;PGC2206310;2206310;12,101245;42,7937958;736566,725200034
-27;0;32;1;0;SDSSJ120604.50+492934.4;3411423;12,1012517;49,4929042;960686,937519098
-37;0;15;1;1;PGC1662050;1662050;12,1012667;22,0246524;905554,954633505
-34;0;11;1;1;PGC1574005;1574005;12,101366;18,9031014;821941,822440397
-27;0;13;1;1;PGC1792766;1792766;12,1014353;26,9316929;692259,660722426
-22;0;28;1;1;PGC2393206;2393206;12,1014654;51,3848681;822222,888927255
-25;0;34;1;0;2MASXJ12060656+5325250;3401782;12,1018154;53,4237333;976111,008335046
-21;0;16;1;1;PGC2098068;2098068;12,1022223;37,3259123;611284,715659946
-30;0;32;1;0;PGC2289557;2289557;12,1023131;46,9309712;990033,235407087
-38;-1;21;1;1;PGC1858723;1858723;12,1025732;29,1967738;983952,470195129
-15;0;24;1;0;PGC2573772;2573772;12,1026908;58,0339586;655788,689426596
-34;0;23;1;0;PGC2042021;2042021;12,1026978;33,9833791;931088,042086362
-41;-1;12;1;1;SDSSJ120609.96+162146.9;4310887;12,1027636;16,363089;969775,803436778
-38;-1;12;1;0;PGC1560146;1560146;12,1030429;18,4573934;919327,985208368
-28;0;28;1;1;PGC2259802;2259802;12,1030629;45,1492169;917599,131201768
-20;0;24;1;0;PGC2352449;2352449;12,1032998;49,7567702;721318,507248146
-25;0;20;1;1;PGC2128364;2128364;12,103327;38,4849188;728783,996376646
-27;0;16;1;0;PGC1915013;1915013;12,1033316;30,7164934;724959,308793194
-19;0;32;1;0;SDSSJ120612.17+583745.4;3547955;12,1033811;58,6292895;849197,845756134
-29;0;18;1;0;PGC2018837;2018837;12,103395;32,9617594;781252,828081898
-26;0;29;1;1;PGC2310469;2310469;12,1034764;48,0999591;899957,087933136
-37;-1;21;1;0;PGC1874186;1874186;12,1036394;29,6773174;981833,382286108
-31;0;22;1;0;PGC2068827;2068827;12,1039822;35,7086857;866546,322292784
-14;0;28;1;1;PGC2645725;2645725;12,104088;62,9015565;711572,091854505
-27;0;33;1;0;PGC2372650;2372650;12,1043232;50,4253156;979902,545500382
-15;0;28;1;1;PGC2612882;2612882;12,1046004;61,1539519;725108,488557087
-22;0;27;1;0;PGC2365588;2365588;12,1046974;50,1898055;804598,487243495
-25;0;29;1;1;SDSSJ120617.21+484009.9;3547965;12,104779;48,6694781;874598,561958087
-21;0;33;1;0;SDSSJ120618.40+572618.7;3476501;12,1051169;57,4385106;903897,951384603
-14;0;27;1;1;PGC2624209;2624209;12,1051198;61,7681489;701971,508649895
-36;-1;15;1;1;2MASXJ12061856+2215585;3782431;12,1051605;22,2662034;899669,991485248
-28;0;13;1;0;PGC1711696;1711696;12,1052967;24,6118118;705743,500859587
-22;0;28;1;1;2MASXJ12061925+5134349;3401397;12,1053386;51,5764315;824104,814959746
-38;-1;14;1;1;PGC1631407;1631407;12,105525;20,591432;920974,640642701
-38;-1;12;1;0;PGC1564080;1564080;12,1055907;18,5904312;915376,773584325
-22;0;28;1;1;2MASXJ12062016+5127559;3401367;12,1055922;51,46551;821948,629325699
-27;0;33;1;0;SDSSJ120620.74+502852.0;3411578;12,1057653;50,4811816;984118,187263609
-28;0;18;1;1;SDSSJ120620.97+330201.3;4102435;12,1058299;33,0337219;758063,634724638
-29;0;16;1;1;SDSSJ120620.99+294916.3;4311043;12,1058335;29,8212135;761714,743834335
-39;-1;10;1;1;2MASXJ12062187+1525381;3782450;12,1060712;15,42724;930868,762021947
-17;0;26;1;1;PGC2547043;2547043;12,1060763;56,7640161;726989,182919417
-28;0;18;1;1;PGC2021630;2021630;12,1062866;33,0448752;758072,265848938
-14;0;25;1;1;SDSSJ120622.84+592132.7;3409884;12,1063444;59,3590764;657790,831037475
-38;-1;14;1;1;PGC1629167;1629167;12,1063957;20,503084;915323,820046568
-28;0;13;1;0;PGC1713116;1713116;12,1065123;24,6667639;705769,933505996
-38;-1;13;1;0;PGC1603522;1603522;12,1065455;19,7345546;928915,256112412
-27;0;13;1;1;2MASXJ12062373+2630393;3782465;12,1066048;26,5107908;697811,030717026
-33;0;9;1;1;PGC1507269;1507269;12,106646;16,3737782;784809,843663072
-40;-1;14;1;1;PGC1598499;1598499;12,1069045;19,5999636;977836,97886894
-21;0;33;1;0;PGC2540267;2540267;12,1069092;56,5476776;892253,896678597
-22;0;26;1;0;2MASXJ12062497+4943218;3411424;12,1069236;49,7226686;790935,635004236
-25;0;20;1;1;PGC2140281;2140281;12,10695;38,9498211;724999,528416819
-31;0;20;1;1;PGC2039744;2039744;12,106956;33,8400843;847212,790467306
-17;0;34;1;0;SDSSJ120625.07+623739.9;3383895;12,1069663;62,627706;872771,044955978
-21;0;16;1;1;PGC2098700;2098700;12,1069859;37,352756;613187,503868608
-15;0;24;1;0;2MASXJ12062530+5805179;3547982;12,1070376;58,0882742;648044,637864501
-27;0;12;1;1;PGC1689322;1689322;12,1072178;23,5505682;676668,94149011
-23;0;21;1;0;2MASXJ12062681+4321532;3547986;12,1074451;43,3647833;717488,756870423
-27;0;16;1;0;PGC1919682;1919682;12,1074842;30,8256369;709579,383329152
-31;0;24;1;1;PGC2137081;2137081;12,1077777;38,8099039;897853,221968494
-28;0;17;1;0;PGC1930474;1930474;12,1078413;31,0740121;754090,84076725
-27;0;12;1;1;PGC1690846;1690846;12,1076342;23,6339986;680478,667930389
-17;0;27;1;0;SDSSJ120629.30+565400.8;3547991;12,1081406;56,9002004;728957,492416806
-33;0;9;1;1;PGC1500897;1500897;12,1081911;16,1086561;784815,292492063
-26;0;29;1;1;SDSSJ120629.63+484446.9;3411397;12,1082311;48,7464167;894086,901004212
-20;0;27;1;0;PGC2448171;2448171;12,1086473;53,6931686;769541,671281543
-21;0;33;1;0;PGC2565537;2565537;12,1087259;57,4410456;894202,595929194
-37;-1;15;1;0;SDSSJ120632.31+221330.5;4311197;12,1089791;22,2251159;901621,16004352
-36;-1;15;1;1;PGC038401;38401;12,1092608;22,2604206;893836,844565129
-22;0;32;1;1;PGC2477515;2477515;12,1094085;54,6997769;894155,249834724
-28;0;13;1;0;PGC1723156;1723156;12,1094541;25,0231542;721055,058232166
-19;0;21;1;1;SDSSJ120634.24+481002.2;3547999;12,10951;48,1673171;653684,32906506
-15;0;28;1;1;SDSSJ120634.34+610743.6;3410027;12,1095387;61,1287647;727083,224698242
-21;0;33;1;0;2MASXJ12063436+5725168;3548000;12,1095425;57,4213583;896176,340056543
-18;0;35;1;0;2MASXJ12063452+6228326;3383870;12,1095809;62,4759298;890351,032639659
-20;0;33;1;1;PGC2584598;2584598;12,1096056;58,9463376;884605,879999692
-36;-1;23;1;1;2MASXJ12063576+3212042;3782523;12,1099347;32,2012087;983910,819968981
-26;0;13;1;0;SDSSJ120636.13+265402.7;4311241;12,1100454;26,9008313;671063,681680553
-38;-1;14;1;1;2MASXJ12063649+2030035;3782527;12,1101336;20,5009092;917363,005832533
-34;0;11;1;1;PGC1585313;1585313;12,1101789;19,2392744;819768,031237517
-14;0;23;1;1;PGC2573580;2573580;12,1102551;58,0167597;634465,135912561
-36;-1;15;1;1;SDSSJ120637.80+221504.9;4536829;12,1105026;22,2514388;899691,679323349
-28;0;29;1;1;PGC2272327;2272327;12,110549;45,9111742;923173,316725903
-36;-1;14;1;0;2MASXJ12063814+2208205;3782534;12,1105939;22,1390798;884229,104475423
-18;0;34;1;0;SDSSJ120638.16+613249.3;3383573;12,1106011;61,5470504;890286,857375699
-36;-1;15;1;1;2MASXJ12063837+2214565;3782536;12,1106529;22,2489988;899717,311752869
-26;0;30;1;1;PGC2325396;2325396;12,1108586;48,7760109;905825,385507624
-28;0;17;1;0;PGC1952240;1952240;12,1109153;31,5436113;756083,11146016
-18;0;25;1;1;2MASXJ12063963+5407539;3476534;12,1110164;54,1314962;719389,328462577
-25;0;29;1;1;SDSSJ120639.72+484648.6;3548014;12,11104;48,780154;882555,293181058
-25;0;12;1;0;PGC038400;38400;12,1110841;25,7523312;643861,09366027
-24;0;29;1;1;PGC2371976;2371976;12,1110952;50,4021691;867000,985940026
-18;0;20;1;0;SDSSJ120640.07+480816.8;3548016;12,1111335;48,1379771;632432,035218732
-20;0;33;1;1;PGC3097517;3097517;12,1111676;59,1192708;882614,790881892
-36;-1;10;1;1;PGC1509710;1509710;12,1112519;16,4765914;856604,745720756
-28;0;17;1;0;PGC1952235;1952235;12,1112807;31,543303;761705,110251831
-19;0;33;1;0;PGC2591329;2591329;12,111451;59,5149231;882592,374527216
-38;-1;14;1;1;2MASXJ12064147+2033590;3782562;12,1115154;20,566417;926939,529997112
-11;0;26;1;0;PGC2699931;2699931;12,1115666;67,4319972;655791,406000935
-23;0;22;1;1;PGC2218713;2218713;12,1115963;43,35309;730758,567637221
-36;-1;15;1;1;PGC1666123;1666123;12,1118426;22,2352463;893808,291587692
-35;-1;16;1;1;2MASXJ12064306+2516434;3782569;12,1119529;25,2787965;878198,553851321
-27;0;25;1;1;PGC2210902;2210902;12,111966;43,0053513;845415,445287486
-37;-1;21;1;0;PGC1861910;1861910;12,1120975;29,2972762;978026,672959332
-22;0;27;1;0;PGC2381728;2381728;12,1121896;50,7738098;806629,167665967
-28;0;18;1;1;PGC2026621;2026621;12,1122082;33,2163657;758072,505605196
-37;-1;14;1;0;2MASXJ12064447+2115260;3782577;12,1123496;21,2571256;907546,76329319
-20;0;34;1;0;2MASXJ12064456+5827279;3548024;12,1123678;58,4576569;900000,774204746
-26;0;30;1;1;SDSSJ120644.57+482050.5;3548025;12,1123791;48,3473683;905800,149800359
-22;0;26;1;0;SDSSJ120645.80+495035.4;4001879;12,1127301;49,8431901;789235,582123918
-37;-1;15;1;0;PGC1667556;1667556;12,1128432;22,3120035;917429,269335781
-27;0;14;1;1;PGC1794898;1794898;12,1128761;27,000512;707654,013329591
-34;-1;28;1;0;PGC2147726;2147726;12,112895;39,3261742;995462,62740991
-31;0;22;1;0;PGC2062580;2062580;12,1130306;35,311343;864622,521217903
-27;0;25;1;1;PGC2207746;2207746;12,1131758;42,8635118;843579,23812968
-21;0;32;1;1;SDSSJ120647.58+564726.6;3548038;12,1132182;56,7907044;886484,173097169
-23;0;32;1;0;PGC2462970;2462970;12,1133453;54,2115944;896155,845030504
-20;0;33;1;1;2MASXJ12064815+5820349;3548039;12,1133697;58,3429681;874572,770187176
-25;0;30;1;0;SDSSJ120648.18+492944.3;3411408;12,1133808;49,4956734;894185,225773771
-26;0;30;1;1;2MASXJ12064852+4845256;3548042;12,1134721;48,7570551;919649,700422535
-23;0;21;1;0;PGC2203112;2203112;12,1134706;42,642273;728819,566729257
-20;0;18;1;1;SDSSJ120648.61+413647.7;3548043;12,1135046;41,6132347;616994,728762059
-21;0;17;1;1;PGC2131346;2131346;12,1135691;38,5964962;621044,358148486
-37;-1;14;1;0;PGC1638844;1638844;12,1136806;20,9225334;907485,711859554
-37;-1;21;1;0;SDSSJ120649.35+293057.6;4311410;12,1137076;29,515979;979694,1718919
-33;-1;23;1;0;PGC2049745;2049745;12,1142308;34,4725771;917558,094617868
-27;0;29;1;0;2MASXJ12065121+4601541;3548052;12,1142357;46,0316335;907710,080752154
-36;-1;15;1;1;SDSSJ120651.70+221410.4;5083045;12,1143631;22,2362483;899647,741413348
-35;-1;16;1;1;PGC038418;38418;12,1144798;24,9976418;882314,340359887
-24;0;23;1;1;PGC2214631;2214631;12,1146128;43,1731974;759825,089734063
-38;-1;22;1;0;PGC1897582;1897582;12,1146136;30,2816422;993679,434258116
-26;0;13;1;0;SDSSJ120653.00+263225.6;4311450;12,1147308;26,5404152;668942,013500235
-30;0;26;1;1;SDSSJ120653.42+410233.6;4102506;12,114841;41,0426577;923083,278419035
-28;0;18;1;1;PGC2027989;2027989;12,1149699;33,2674389;758106,792311665
-16;0;28;1;0;PGC2601848;2601848;12,1149756;60,4142407;746357,074128115
-26;0;30;1;1;PGC2324302;2324302;12,1151354;48,7318709;901956,569081339
-34;-1;26;1;1;PGC2096871;2096871;12,1152286;37,2762608;968415,455076962
-38;-1;15;1;1;PGC3089774;3089774;12,1153636;22,2250839;926950,825909226
-39;-1;14;1;0;PGC1595602;1595602;12,1154867;19,5253197;952473,996077444
-24;0;14;1;1;PGC1889764;1889764;12,1155027;30,0873159;630436,030687931
-24;0;30;1;0;PGC2372663;2372663;12,1156236;50,4256336;880264,967007763
-18;0;20;1;0;SDSSJ120656.57+471218.1;3548071;12,1157134;47,2050836;619228,096581356
-20;0;31;1;0;2MASXJ12065663+5655259;3548072;12,1157445;56,9238175;835610,386622454
-24;0;15;1;1;PGC083532;83532;12,1158107;32,4496014;657349,126857593
-38;-1;13;1;0;PGC1607496;1607496;12,115842;19,8437925;919288,612841151
-21;0;33;1;0;SDSSJ120657.08+573230.6;4001883;12,1158575;57,5418253;886449,158916983
-27;0;18;1;0;PGC2025944;2025944;12,1158554;33,1909109;752148,808524817
-30;0;15;1;1;PGC1803848;1803848;12,1159911;27,3016613;773375,630083341
-26;0;29;1;1;PGC2303241;2303241;12,116151;47,7242812;896054,226010268
-38;-1;21;1;1;PGC1882153;1882153;12,1161813;29,8940501;991608,38320493
-18;0;34;1;0;2MASXJ12065834+6221253;3383877;12,1162034;62,357162;882293,35729359
-26;0;12;1;0;PGC1749372;1749372;12,1162546;25,776031;653581,237899986
-40;-1;14;1;1;PGC1595475;1595475;12,1162795;19,5219925;958174,14083088
-34;-1;25;1;0;2MASXJ12065881+3643055;3782674;12,1163236;36,7181422;964206,955770229
-20;0;32;1;1;2MASXJ12065908+5656209;3548076;12,1163639;56,938799;862975,521669182
-17;0;24;1;0;PGC2463540;2463540;12,1164105;54,2310197;684587,360194875
-27;0;18;1;0;PGC2053239;2053239;12,1166985;34,7031291;746227,374487358
-22;0;15;1;1;PGC2064748;2064748;12,1168013;35,4525796;609342,850159318
